artist_name,track_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
Kiiara,Feels - Jai Wolf Remix,46.300000000000004,55.60000000000001,76.2,0.0,9.569999999999999,-1.961,2.9899999999999998,135.013,22.5,Pop
Fall Out Boy,The Kids Aren't Alright,0.021,61.0,76.1,24.5,29.799999999999997,-4.149,3.2099999999999995,115.995,36.5,Pop
Carole King,Bitter With The Sweet,80.7,69.1,43.0,0.0508,11.5,-13.252,5.76,99.032,69.0,Rock
Better Oblivion Community Center,Chesapeake,66.4,51.2,23.5,0.0006090000000000001,11.5,-13.331,2.8899999999999997,99.01,8.14,Pop
Kendrick Lamar,Money Trees,7.03,71.6,53.1,0.0,22.400000000000002,-7.355,12.2,71.994,34.4,Pop
Eric Clapton,Lay Down Sally,59.8,69.0,50.0,2.88,11.0,-16.145,9.09,191.539,58.599999999999994,Rock
Levi Hummon,Patient,0.134,66.4,74.5,0.0,22.1,-7.528,4.14,91.026,73.4,Pop
TWICE,CHEER UP,13.900000000000002,54.800000000000004,88.5,0.0,7.16,-1.48,12.5,172.946,50.9,Pop
BTS,I Need U,1.8399999999999999,47.5,89.7,0.0,29.599999999999998,-2.383,7.359999999999999,78.918,64.2,Pop
Halsey,Alone (Feat. Big Sean & Stefflon Don),1.6400000000000001,44.5,66.2,0.0,21.9,-4.802,18.099999999999998,200.04,47.9,Pop
King Princess,I Know (feat. Fiona Apple) - RISE Recording,39.4,52.0,25.3,0.0131,10.9,-12.407,3.44,139.555,21.9,Pop
The Charlie Daniels Band,Long Haired Country Boy,31.900000000000002,58.8,57.99999999999999,0.00037400000000000004,20.0,-11.648,2.75,145.37,77.4,Rock
Carrie Underwood,The Champion - Bonus Track,5.29,52.900000000000006,87.0,0.0,9.46,-3.32,32.7,182.1,36.0,Pop
Disclosure,Where Angels Fear To Tread,23.0,67.9,73.5,60.199999999999996,14.799999999999999,-6.218,13.600000000000001,107.998,60.3,Pop
CVBZ,Vicodin,7.1499999999999995,64.2,77.60000000000001,0.0,14.6,-5.216,13.5,102.995,75.9,Pop
Kali Uchis,Melting,18.2,57.3,48.1,7.93,10.6,-7.775,3.5700000000000003,115.28,30.5,Pop
Rihanna,What's My Name?,23.9,69.39999999999999,77.8,0.0,10.6,-2.987,8.32,99.985,56.39999999999999,Pop
Trent Tomlinson,That's What's Working Right Now,12.4,48.5,55.2,0.0,10.299999999999999,-4.539,3.05,125.933,47.599999999999994,Rock
Grimes,Oblivion,11.5,69.69999999999999,52.900000000000006,90.10000000000001,8.95,-8.838,3.38,155.974,48.6,Pop
Randy Houser,How Country Feels,3.7900000000000005,67.80000000000001,83.89999999999999,0.0,7.42,-3.617,3.94,104.952,77.2,Rock
Julia Michaels,Uh Huh,16.1,77.5,66.3,0.00436,6.78,-4.834,19.1,137.935,56.699999999999996,Pop
New Radicals,You Get What You Give,17.1,61.8,89.60000000000001,0.0,8.75,-5.357,3.0700000000000003,113.961,71.1,Rock
Ariana Grande,no tears left to cry,4.0,69.89999999999999,71.3,0.00031099999999999997,29.4,-5.507,5.94,121.993,35.4,Pop
Foster The People,Pseudologia Fantastica,0.0561,28.599999999999998,89.2,0.016,15.7,-3.767,7.31,172.016,37.4,Rock
Lil Uzi Vert,Feelings Mutual,10.5,58.5,69.1,0.0,8.799999999999999,-6.015,25.900000000000002,125.978,34.9,Pop
Calvin Harris,Sweet Nothing (feat. Florence Welch),19.7,57.3,92.9,0.0112,5.67,-3.942,10.9,127.934,58.199999999999996,Pop
Panic! At The Disco,Casual Affair,0.02,50.8,85.8,0.0113,18.6,-5.309,5.57,147.059,38.5,Rock
Maroon 5,Denim Jacket,16.1,78.10000000000001,62.8,0.0,9.17,-5.34,6.68,117.992,28.799999999999997,Pop
Chuck Wicks,Whole Damn Thing,46.1,58.699999999999996,49.5,0.00905,10.0,-7.063,3.02,126.002,18.0,Pop
Ellie Goulding,"Still Falling For You - From ""Bridget Jones's Baby""",58.3,43.0,53.0,0.0,10.2,-7.941,4.47,96.14,15.9,Pop
San Holo,show me,23.5,47.4,73.1,0.536,22.3,-5.582,4.06,135.056,8.76,Pop
blackbear,1 SIDED LOVE,23.599999999999998,58.4,42.0,0.0,11.899999999999999,-7.827,3.2199999999999998,90.051,28.299999999999997,Pop
Chevelle,Jars,0.0602,53.300000000000004,96.1,0.0177,27.500000000000004,-3.32,5.489999999999999,106.991,32.800000000000004,Rock
Pearl Jam,Last Kiss,36.3,62.2,69.19999999999999,0.015799999999999998,19.3,-6.97,2.76,112.053,77.4,Pop
Morgan Wallen,The Way I Talk,4.9799999999999995,60.4,87.9,0.0,9.36,-3.389,3.2300000000000004,137.993,76.5,Rock
YBN Cordae,Locationships,23.1,71.5,48.199999999999996,0.0,14.299999999999999,-9.381,44.5,136.297,68.60000000000001,Pop
Soundgarden,Burden In My Hand,0.534,31.900000000000002,80.30000000000001,1.26,17.7,-8.928,3.94,183.031,58.9,Rock
A Perfect Circle,Passive,0.11100000000000002,44.5,71.0,1.03,9.82,-6.204,3.44,86.875,11.700000000000001,Rock
Migos,Higher We Go - Intro,7.37,81.5,55.1,0.0,21.6,-4.048,9.36,152.001,16.8,Pop
Lauren Alaina,Doin' Fine,11.600000000000001,43.9,75.2,0.0,13.3,-4.143,3.75,166.051,45.6,Pop
Weezer,Island In The Sun,0.719,65.4,81.0,0.251,16.5,-6.26,2.88,114.623,66.10000000000001,Rock
Greta Van Fleet,The Cold Wind,0.538,50.6,88.1,35.199999999999996,15.6,-3.926,3.63,92.049,72.2,Rock
WALK THE MOON,Surrender,1.0699999999999998,62.6,66.7,0.0,7.8100000000000005,-6.662,4.19,114.004,17.8,Rock
Trey Songz,Don't Say It (feat. Chris Brown & Fabolous),2.1399999999999997,69.6,52.400000000000006,0.0,14.099999999999998,-6.883,21.9,136.833,38.800000000000004,Pop
Gryffin,Whole Heart,2.8000000000000003,50.1,64.8,0.00126,15.299999999999999,-7.173,6.959999999999999,163.834,19.1,Pop
Bowling For Soup,1985,0.0242,60.6,88.7,0.0,33.7,-4.404,5.9799999999999995,119.974,90.3,Pop
Third Eye Blind,Graduate,0.0904,49.8,91.3,0.0,9.02,-4.805,4.46,89.359,45.0,Rock
Counting Crows,Mr. Jones,21.099999999999998,58.099999999999994,81.69999999999999,0.00014199999999999998,24.6,-6.542,3.82,141.607,77.9,Pop
Grizzly Bear,Wasted Acres,34.2,49.9,39.7,6.2,10.0,-9.334,2.63,134.967,12.0,Rock
DJ Snake,Let's Get Ill,0.8999999999999999,70.39999999999999,98.9,4.43,8.14,-5.079,7.3,127.992,12.3,Pop
The Growlers,Orgasm of Death,0.0303,41.5,72.8,0.0106,59.5,-5.568,3.0300000000000002,154.992,70.3,Rock
Billy Currington,Bring It On Over,0.385,70.5,76.1,0.0,18.6,-4.579,2.98,99.986,81.89999999999999,Rock
Billy Currington,Good Directions,31.8,69.5,73.1,0.0,14.299999999999999,-2.15,3.4000000000000004,122.522,49.7,Rock
Arctic Monkeys,No Buses,15.5,48.1,52.400000000000006,0.0147,5.2299999999999995,-9.051,3.6900000000000004,101.883,42.5,Rock
Cassadee Pope,Take You Home,22.6,50.5,86.5,0.0,11.3,-4.32,5.9799999999999995,159.915,64.0,Pop
ZAYN,Imprint,72.89999999999999,68.4,37.7,0.000157,14.499999999999998,-8.569,11.3,139.888,40.8,Pop
Lorde,Green Light,2.09,59.4,72.1,0.000855,8.790000000000001,-7.812,9.569999999999999,128.942,25.3,Pop
Migos,T-Shirt,24.2,86.5,68.7,0.0,15.8,-3.744,21.7,139.023,48.6,Pop
Afro B,Drogba (Joanna),2.06,96.6,63.3,0.000406,7.1499999999999995,-6.392,10.100000000000001,108.011,76.7,Pop
benny blanco,Roses (with Juice WRLD feat. Brendon Urie),16.6,61.3,60.0,0.0,11.700000000000001,-7.097,15.4,147.059,53.2,Pop
Saint Motel,Puzzle Pieces,11.700000000000001,53.7,89.0,0.00205,27.900000000000002,-5.191,4.88,114.088,59.699999999999996,Rock
Bazzi,Gone,3.37,68.0,77.9,0.00040199999999999996,11.200000000000001,-5.834,5.319999999999999,91.963,35.5,Pop
Madonna,Ray of Light,0.11800000000000001,56.10000000000001,90.9,46.0,7.13,-7.878,3.1199999999999997,127.172,71.0,Rock
The Struts,Could Have Been Me,1.58,54.1,90.7,0.0185,34.0,-4.512,6.419999999999999,80.029,43.4,Rock
Drake,In My Feelings,5.89,83.5,62.6,0.006,39.6,-5.833,12.5,91.03,35.0,Pop
Jónsi,Where No One Goes,1.77,50.4,87.9,0.8659999999999999,34.699999999999996,-7.442,6.36,140.017,35.4,Rock
John Michael Montgomery,Letters From Home,36.7,64.4,62.6,0.000578,15.5,-7.243,2.58,128.029,38.800000000000004,Rock
DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",15.299999999999999,84.1,79.80000000000001,0.00033299999999999996,6.18,-4.206,22.900000000000002,95.948,59.099999999999994,Pop
The Psychedelic Furs,Pretty in Pink,10.5,38.6,91.60000000000001,0.991,32.5,-5.955,7.41,135.642,77.5,Rock
Manchester Orchestra,The Moth,0.0109,50.8,88.0,69.1,59.5,-6.051,3.75,111.997,30.4,Rock
System Of A Down,Innervision,0.0201,44.6,95.3,2.41,35.699999999999996,-2.268,9.89,120.013,23.200000000000003,Rock
Madison Beer,Tyler Durden,83.1,67.2,25.8,0.0,51.0,-11.328,3.49,119.865,74.5,Pop
The Script,If You Could See Me Now,0.569,51.4,75.8,0.0,14.499999999999998,-6.864,7.3999999999999995,99.89,35.0,Rock
Ty Dolla $ign,Droptop in the Rain (feat. Tory Lanez),2.9499999999999997,73.0,58.099999999999994,0.0013,10.6,-5.833,8.28,137.98,35.9,Pop
Apink,%%(Eung Eung),29.4,64.7,85.5,0.0,13.700000000000001,-2.944,3.6999999999999997,144.867,68.30000000000001,Pop
PARTYNEXTDOOR,Recognize (feat. Drake),1.02,64.3,54.1,0.0,10.2,-5.801,4.26,119.501,16.5,Pop
The Goo Goo Dolls,So Alive,0.496,62.0,80.7,0.243,16.2,-5.526,3.2,75.979,52.900000000000006,Rock
Maroon 5,Best 4 U,12.7,52.6,60.8,0.0,11.3,-5.776,16.900000000000002,93.311,37.2,Pop
Brett Eldredge,Lose My Mind,2.06,68.0,75.5,0.0,21.0,-5.509,2.9000000000000004,101.048,82.39999999999999,Rock
Bebe Rexha,Ferrari,1.6099999999999999,57.699999999999996,48.0,0.0,10.4,-5.908,2.97,76.54,42.199999999999996,Pop
Rihanna,Rude Boy,11.3,56.3,75.0,0.0,7.88,-4.496,12.7,173.906,81.2,Pop
Lady Antebellum,You Look Good,3.38,65.3,91.10000000000001,0.0659,8.1,-4.635,4.390000000000001,152.043,94.19999999999999,Pop
Santana,Sideways (feat. Citizen Cope),16.8,53.2,46.800000000000004,0.0,12.5,-7.624,4.31,112.392,24.7,Rock
2 Chainz,Rule The World (feat. Ariana Grande),15.8,59.199999999999996,58.4,0.000263,13.200000000000001,-6.232,8.93,88.073,44.7,Pop
Galantis,Satisfied (feat. MAX),0.759,75.0,65.10000000000001,0.0,52.1,-4.655,12.1,120.055,92.80000000000001,Pop
Katy Perry,Bon appétit,13.0,79.9,79.4,0.00823,22.1,-5.834,6.279999999999999,106.031,52.400000000000006,Pop
The Doobie Brothers,"Another Park, Another Sunday - 2006 Remaster",31.5,51.6,54.7,0.00245,16.3,-9.693,2.73,113.417,74.1,Rock
grandson,Bills,0.383,59.099999999999994,85.5,0.0,27.700000000000003,-4.602,6.81,104.959,61.9,Rock
ZAYN,Rainberry,59.5,63.800000000000004,40.300000000000004,0.0,38.2,-8.732,15.9,91.971,78.10000000000001,Pop
The War On Drugs,Holding On,0.0611,44.4,93.89999999999999,0.9860000000000001,4.53,-5.027,4.03,150.084,68.60000000000001,Rock
OneRepublic,If I Lose Myself - Alesso vs OneRepublic,21.9,52.300000000000004,78.2,0.0010299999999999999,13.3,-4.846,4.1000000000000005,125.998,16.400000000000002,Rock
Clairo,Bubble Gum,97.89999999999999,50.9,1.67,0.00272,38.7,-24.639,11.5,207.97,22.900000000000002,Pop
Interpol,Fine Mess,0.158,41.3,93.5,65.0,46.0,-1.752,8.0,128.633,47.5,Rock
Cass McCombs,Bum Bum Bum,74.0,50.9,50.8,30.5,9.790000000000001,-11.33,3.19,79.923,36.6,Rock
Tom Cochrane,Life Is A Highway,5.18,69.1,89.9,0.00022299999999999997,21.7,-3.471,4.93,103.051,75.4,Rock
iKON,LOVE SCENARIO,33.1,80.60000000000001,70.7,0.0,29.4,-4.623,3.0700000000000003,118.011,74.6,Pop
Mat Kearney,Kings & Queens,33.6,62.1,61.0,0.0,15.7,-8.455,4.54,139.001,42.4,Rock
Two Door Cinema Club,I Can Talk,0.00258,47.5,75.3,9.68,21.2,-5.058,21.4,162.92,67.2,Rock
Mild High Club,Note to Self,40.5,70.5,38.0,0.07519999999999999,18.9,-9.928,3.29,98.156,69.0,Rock
Mat Kearney,Memorized,33.300000000000004,54.7,55.50000000000001,0.0313,10.5,-7.316,16.3,95.102,57.49999999999999,Pop
José González,Stay Alive,73.6,71.8,30.2,16.3,8.870000000000001,-12.086,3.7199999999999998,129.999,33.300000000000004,Pop
Imagine Dragons,I’m So Sorry,13.100000000000001,52.400000000000006,67.9,0.0,20.1,-6.01,5.65,142.588,37.0,Rock
Ramones,Sheena Is a Punk Rocker - 2017 Remaster,9.81,42.0,96.5,0.0335,7.84,-1.986,4.03,176.243,84.6,Rock
Gorillaz,Magic City,21.4,59.9,86.9,12.9,10.8,-4.874,2.77,90.088,63.7,Rock
Seven Mary Three,Water's Edge,0.121,60.0,68.30000000000001,0.0,10.299999999999999,-7.236,3.2300000000000004,118.604,32.9,Rock
Iron Maiden,Flight Of Icarus - 2015 Remaster,14.7,36.8,91.7,0.0121,16.900000000000002,-4.829,7.720000000000001,110.455,34.300000000000004,Rock
Thirty Seconds To Mars,Hurricane,4.1000000000000005,53.400000000000006,74.7,0.000574,26.1,-5.678,4.43,124.971,27.800000000000004,Rock
Post Malone,Otherside,35.4,64.5,65.7,0.000517,21.3,-5.688,3.34,104.931,13.600000000000001,Pop
Ruth B.,Slow Fade,75.6,72.8,33.5,0.0905,6.329999999999999,-10.14,5.64,79.997,44.1,Pop
Twenty One Pilots,Car Radio,9.8,76.6,51.9,0.0,8.55,-7.355,3.66,129.972,61.199999999999996,Rock
Interpol,Obstacle 1,0.00517,37.7,93.7,57.8,6.76,-4.898,6.49,120.532,37.5,Rock
Blind Melon,Toes Across The Floor,24.3,45.2,67.0,0.00508,10.8,-8.392,3.52,113.071,53.900000000000006,Rock
Aminé,Veggies,21.5,50.2,46.5,0.0,27.500000000000004,-7.957,26.700000000000003,183.925,65.5,Pop
Michael Bolton,When a Man Loves a Woman,20.0,47.599999999999994,36.3,0.0,5.5,-10.706,2.96,164.555,24.3,Rock
Crumb,So Tired,20.9,48.8,39.800000000000004,2.39,8.52,-13.677,4.63,113.518,35.699999999999996,Rock
Post Malone,Ball For Me (feat. Nicki Minaj),49.3,79.2,56.00000000000001,0.0,8.49,-4.125,22.5,134.044,50.5,Pop
MAGIC GIANT,Window,0.9560000000000001,40.1,72.3,0.0047599999999999995,4.44,-5.549,4.08,116.023,78.10000000000001,Rock
Hippo Campus,Violet,0.826,25.3,84.5,0.00499,5.319999999999999,-3.382,6.59,167.352,44.2,Rock
Ariana Grande,Why Try,4.9399999999999995,44.3,66.3,0.0,15.299999999999999,-5.946,4.32,159.856,33.1,Pop
Kelly Clarkson,Underneath the Tree,0.13,50.9,81.2,0.00199,21.4,-5.438,5.37,159.876,68.89999999999999,Rock
Beyoncé,Ego,15.5,62.3,38.9,0.0,16.3,-7.816,24.099999999999998,79.454,48.9,Pop
Freedom Fry,Awake,67.10000000000001,61.8,76.9,24.099999999999998,27.6,-4.642,3.09,111.978,60.699999999999996,Rock
Smash Mouth,I'm A Believer - Radio Edit,1.94,56.2,96.7,0.00011,52.5,-3.467,6.370000000000001,82.388,86.9,Pop
Sly & The Family Stone,Everyday People,24.5,81.3,61.9,1.51,11.3,-8.203,2.94,114.58,77.4,Rock
Counting Crows,A Long December,46.9,39.800000000000004,59.099999999999994,0.0588,33.7,-6.925,2.98,142.336,42.5,Rock
Rainbow Kitten Surprise,Counting Cards,8.559999999999999,76.3,59.9,0.6779999999999999,11.3,-8.285,4.17,110.098,30.599999999999998,Rock
The Neighbourhood,Cry Baby,0.269,58.099999999999994,65.60000000000001,0.000278,10.100000000000001,-4.891,2.94,108.033,33.800000000000004,Rock
Sharon Van Etten,Every Time the Sun Comes Up,39.2,66.3,52.2,0.000541,19.7,-8.741,3.74,99.765,30.099999999999998,Pop
Bob Dylan,Like a Rolling Stone,72.89999999999999,48.3,72.1,0.0,18.9,-6.836,3.2,95.261,56.2,Pop
Crash Test Dummies,Mmm Mmm Mmm Mmm,25.0,57.99999999999999,57.49999999999999,0.00183,8.129999999999999,-7.72,2.31,92.934,37.0,Rock
Michael Jackson,Rock with You - Single Version,17.9,80.80000000000001,53.5,0.00991,15.8,-12.521,3.53,114.031,84.8,Pop
Yellow Claw,Fake Chanel,0.314,30.7,82.8,0.0,17.1,-3.37,9.67,149.86,20.0,Pop
Stray Kids,Voices,1.68,64.9,87.0,0.0,36.0,-2.475,5.029999999999999,149.927,29.799999999999997,Pop
San Holo,Light,8.57,56.99999999999999,76.3,0.000249,9.32,-4.137,5.7299999999999995,150.088,43.0,Pop
Metro Boomin,No Complaints,8.55,91.4,50.7,2.54,7.969999999999999,-10.784,16.400000000000002,123.956,19.900000000000002,Pop
Grizzly Bear,Losing All Sense,10.7,53.400000000000006,73.8,13.900000000000002,8.709999999999999,-6.237,2.93,96.053,61.6,Rock
Judah & the Lion,pictures (feat. Kacey Musgraves),30.9,56.699999999999996,54.2,0.0342,7.340000000000001,-6.64,3.09,125.16,22.900000000000002,Rock
Florence + The Machine,Stand By Me,84.6,33.0,35.6,0.009550000000000001,19.400000000000002,-6.911,3.52,93.778,24.3,Pop
KYLE,iSpy (feat. Lil Yachty),37.8,74.6,65.3,0.0,22.900000000000002,-6.745,28.9,75.016,67.2,Pop
The Beach Boys,Little Saint Nick - 1991 Remix,10.8,60.199999999999996,55.300000000000004,0.0,5.12,-9.336,3.2800000000000002,130.594,97.1,Rock
Oasis,Wonderwall - Remastered,0.0453,37.2,86.5,0.0,23.400000000000002,-4.918,3.81,174.53,47.8,Rock
Beyoncé,Naughty Girl,23.7,58.8,46.1,0.0015400000000000001,9.13,-8.686,16.1,200.053,65.9,Pop
Fall Out Boy,Where Did The Party Go,0.368,63.1,89.1,0.124,15.7,-4.202,9.98,119.96,67.7,Rock
Colbie Caillat,I Never Told You,17.1,50.6,63.9,0.0,31.5,-5.222,2.85,144.073,38.5,Pop
Phil Collins,You Can't Hurry Love - 2016 Remastered,2.6100000000000003,62.0,93.60000000000001,0.0,6.79,-4.593,3.08,97.527,76.3,Rock
Eric Church,Guys Like Me,0.198,44.6,79.3,0.000115,32.800000000000004,-6.936,3.08,158.103,67.80000000000001,Rock
Ozzy Osbourne,Crazy Train,1.87,46.5,90.3,0.11399999999999999,34.8,-4.628,5.87,137.272,60.099999999999994,Rock
Highly Suspect,Serotonia,0.0372,29.7,50.6,0.0225,10.4,-6.609,3.3000000000000003,140.716,11.0,Rock
Television,See No Evil,2.2399999999999998,39.800000000000004,78.2,6.84,9.120000000000001,-7.944,3.2199999999999998,144.965,80.60000000000001,Rock
Bruno Mars,That's What I Like (feat. Gucci Mane) - Remix,1.71,85.39999999999999,56.39999999999999,0.0,8.49,-4.964,4.8500000000000005,134.071,89.9,Pop
The White Stripes,Fell In Love With A Girl,70.39999999999999,17.8,98.1,0.007449999999999999,85.39999999999999,-1.743,16.2,88.21,36.9,Rock
Marshmello,Love U,9.53,53.2,95.39999999999999,0.828,29.4,0.605,3.93,141.963,77.0,Pop
TWENTY88,Memories Faded,15.0,52.6,54.300000000000004,0.0,11.200000000000001,-8.374,34.1,140.124,40.0,Pop
Imagine Dragons,Love,5.35,69.69999999999999,50.7,0.000119,4.6899999999999995,-6.178,4.0,82.483,38.2,Rock
The Beatles,I Should Have Known Better - Remastered 2009,25.7,68.2,44.4,0.0,11.5,-7.689,2.8899999999999997,130.704,91.0,Rock
Kacey Musgraves,Wonder Woman,11.0,66.9,65.3,0.00158,8.260000000000002,-5.675,2.69,104.995,52.800000000000004,Pop
Eagles,Victim of Love - Eagles 2013 Remaster,8.709999999999999,57.599999999999994,54.50000000000001,0.050199999999999995,26.700000000000003,-7.213,2.81,84.24,64.9,Rock
blink-182,Down,7.22,55.7,90.10000000000001,0.311,14.000000000000002,-6.311,3.8,93.98,35.699999999999996,Rock
Grateful Dead,Casey Jones,38.5,67.10000000000001,40.5,0.0,13.200000000000001,-10.052,3.92,99.678,82.8,Rock
Led Zeppelin,Ramble On - 1990 Remaster,7.199999999999999,46.800000000000004,60.699999999999996,0.0852,22.5,-11.367,3.36,98.429,88.6,Rock
The Steel Woods,Let the Rain Come Down,14.000000000000002,64.4,61.6,0.178,7.449999999999999,-5.755,3.25,147.083,34.5,Rock
Steppenwolf,The Pusher,22.2,47.4,38.2,1.95,14.899999999999999,-13.291,2.52,80.8,69.0,Rock
Loote,Wish I Never Met You,7.969999999999999,62.1,69.19999999999999,0.0,8.06,-5.279,21.7,165.967,70.5,Pop
Brad Paisley,My Miracle,49.6,57.3,65.60000000000001,0.0034100000000000003,9.91,-5.564,2.74,140.036,54.7,Rock
Magic Bronson,Nervous,1.7500000000000002,57.3,71.5,2.96,13.5,-7.016,4.97,96.439,8.81,Rock
Fabolous,Can't Let You Go (feat. Mike Shorey & Lil' Mo),23.1,64.60000000000001,60.0,0.0,7.9399999999999995,-6.569,45.800000000000004,192.082,81.10000000000001,Pop
Sam Cooke,Nothing Can Change This Love,76.9,37.3,30.099999999999998,0.0,8.16,-11.843,3.1399999999999997,65.488,43.6,Rock
Paramore,Idle Worship,0.49899999999999994,69.5,82.69999999999999,0.000314,22.5,-4.202,4.88,121.05,76.2,Pop
Jerrod Niemann,But I Do,10.2,70.89999999999999,63.1,0.0361,7.84,-7.654,3.5999999999999996,94.032,78.2,Rock
Vance Joy,Crashing Into You,53.5,67.9,63.9,0.0577,7.95,-4.979,2.5100000000000002,104.998,31.5,Rock
Papa Roach,Scars,9.48,38.4,92.10000000000001,0.0,16.8,-3.334,5.5,89.922,47.099999999999994,Pop
Young Thug,Sin (feat. Jaden Smith),0.544,88.9,38.5,0.0,27.400000000000002,-11.767,16.5,125.995,23.5,Pop
Staind,Tangled Up In You,64.60000000000001,46.9,31.8,0.0165,10.5,-8.648,2.53,82.135,11.600000000000001,Rock
Bloc Party,This Modern Love,0.306,45.300000000000004,93.8,0.318,13.200000000000001,-5.344,3.8600000000000003,160.005,26.1,Rock
August Alsina,Song Cry,6.65,52.7,59.699999999999996,0.000236,10.100000000000001,-6.563,5.7700000000000005,144.928,32.7,Pop
Jon Bellion,Kingdom Come,8.82,91.10000000000001,58.699999999999996,0.000222,14.899999999999999,-5.351,24.7,96.959,74.3,Pop
Ryan Caraveo,We Don't Need 'Em,30.0,76.0,63.3,0.00261,9.43,-7.263,27.900000000000002,155.03,57.8,Pop
Lewis Capaldi,Tough,12.7,62.7,71.5,0.0,7.68,-5.019,3.29,115.005,48.1,Pop
OneRepublic,Secrets,9.8,51.5,76.7,0.0,12.1,-6.199,3.52,148.024,38.0,Pop
Wolf Alice,Bros,0.382,58.3,92.10000000000001,45.9,22.6,-8.38,6.97,125.98,22.2,Rock
Sixx:A.M.,Life is Beautiful,0.024800000000000003,49.4,87.7,0.030899999999999997,8.84,-5.05,5.82,90.001,39.2,Rock
Commodores,Easy,14.7,59.8,35.3,0.00391,5.92,-15.06,3.4299999999999997,132.457,34.2,Rock
Elvis Presley,Suspicious Minds,4.22,48.699999999999996,38.2,0.00047400000000000003,41.099999999999994,-10.889,3.09,116.557,71.39999999999999,Rock
Cody Johnson,Where Cowboys Are King,2.7199999999999998,60.3,83.0,0.000395,33.900000000000006,-4.013,2.82,107.961,70.19999999999999,Rock
Fetty Wap,Again,0.62,74.8,73.3,0.0,32.9,-4.421,7.199999999999999,93.019,29.099999999999998,Pop
Radiohead,Planet Telex,2.06,42.9,88.0,69.8,60.699999999999996,-8.013,10.9,148.965,25.5,Rock
Bullet For My Valentine,Letting You Go,0.877,45.9,90.3,0.0,16.8,-4.649,6.7299999999999995,76.185,36.4,Rock
The Who,Behind Blue Eyes,7.359999999999999,38.9,48.699999999999996,0.0751,33.300000000000004,-12.226,3.32,126.747,36.6,Rock
A R I Z O N A,What She Wants,1.6199999999999999,71.5,65.60000000000001,0.050100000000000006,8.82,-6.154,2.59,126.01,42.3,Rock
Reik,Ráptame,1.38,66.2,74.3,0.000465,6.13,-6.427,15.9,183.965,38.800000000000004,Pop
The Band CAMINO,The Black and White,17.8,46.1,57.199999999999996,0.0182,10.2,-7.241,2.78,133.974,10.9,Rock
Parachute,She Is Love,68.30000000000001,62.2,17.5,0.0,10.9,-9.866,15.6,136.365,37.6,Pop
Sick Puppies,Gunfight,0.00887,39.2,82.89999999999999,0.0373,7.539999999999999,-5.413,5.35,173.074,50.3,Rock
Red Sun Rising,Deathwish,0.614,49.8,87.1,0.000274,34.2,-5.517,4.99,135.01,66.3,Rock
Backstreet Boys,Is It Just Me,8.27,51.2,53.900000000000006,0.0,14.7,-6.267,10.5,125.675,57.99999999999999,Pop
Metallica,The Memory Remains,0.0321,43.2,90.4,0.9820000000000001,20.599999999999998,-3.697,4.32,144.401,60.0,Rock
Khalid,Shot Down,89.3,76.7,51.2,0.0223,10.299999999999999,-6.777,5.91,123.921,48.9,Pop
A$AP Ferg,Shabba,7.1499999999999995,86.9,71.2,0.0,27.200000000000003,-6.136,10.299999999999999,120.0,43.5,Pop
Darius Rucker,Alright,5.27,60.099999999999994,80.60000000000001,0.0,18.5,-4.579,3.45,89.87,71.1,Rock
Faces,Stay With Me,4.5600000000000005,44.9,89.7,16.900000000000002,13.4,-6.993,3.61,91.067,84.0,Rock
The Naked And Famous,Young Blood,0.00563,57.9,86.5,0.0221,64.9,-4.692,3.02,104.99,35.8,Pop
Grateful Dead,Tennessee Jed - Remastered Version,48.4,60.099999999999994,49.2,1.39,30.8,-8.185,2.74,131.383,72.7,Rock
Twenty One Pilots,Lane Boy,5.7299999999999995,61.6,81.10000000000001,0.0015699999999999998,5.66,-4.804,6.260000000000001,159.929,91.3,Rock
David Guetta,Dirty Sexy Money (feat. Charli XCX & French Montana),7.89,72.1,87.3,0.0,8.24,-4.741,11.899999999999999,79.943,55.2,Pop
The 1975,How To Draw / Petrichor,77.8,41.3,79.2,29.2,7.2700000000000005,-7.951,26.1,138.228,3.8600000000000003,Rock
Aminé,SHINE,31.4,70.39999999999999,51.7,0.0006360000000000001,17.4,-7.999,31.2,139.857,44.3,Pop
Brothers Osborne,Stay A Little Longer,4.14,55.50000000000001,89.0,13.100000000000001,14.7,-5.533,3.09,96.987,51.300000000000004,Pop
CASTLEBEAT,Telephone,28.4,57.49999999999999,51.800000000000004,93.8,10.4,-8.933,2.82,124.029,43.9,Rock
Fall Out Boy,Grand Theft Autumn / Where Is Your Boy,0.0706,62.8,88.6,0.0,27.500000000000004,-3.805,6.08,135.45,72.0,Pop
Florida Georgia Line,Take It Out On Me,1.22,44.1,92.10000000000001,0.0,10.7,-2.835,4.31,164.063,44.3,Rock
Nahko and Medicine for the People,Tus Pies (Your Feet),65.8,50.8,43.9,0.154,14.6,-12.448,2.92,94.868,39.0,Rock
SHY Martin,Just a Little Longer,5.59,85.0,55.1,0.0,16.1,-7.197,5.72,104.967,63.4,Pop
